dataset,query_mode,workload,query_id,node_id,node_type,node_class,join_count,relation_count,relations,estimated_cardinality,actual_cardinality,actual_loops,actual_rows_total,q_error,signed_log10_error,bias,total_cost,actual_total_time
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0007,Nested Loop,join,3,4,aka_name AS an|cast_info AS ci|movie_companies AS mc|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,7353.3,0.695
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0008,Seq Scan,scan,0,1,company_name AS cn,8157.0,8157.0,2.0,16314.0,1.0,0.0,exact,395.04,1.53
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0009,Nested Loop,join,4,5,aka_name AS an|cast_info AS ci|company_name AS cn|movie_companies AS mc|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,7850.3,4.278
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0010,Seq Scan,scan,0,1,name AS n,47.0,1.0,2.0,2.0,47.0,1.6720978579357175,over,12344.0,40.128
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0011,Nested Loop,join,5,6,aka_name AS an|cast_info AS ci|company_name AS cn|movie_companies AS mc|name AS n|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,20194.89,84.536
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0012,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,2.0,2.0,1.0,0.0,exact,1.15,0.005
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,8b:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,20196.05,84.546
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0001,Seq Scan,scan,0,1,name AS n1,480000.0,480000.0,1.0,480000.0,1.0,0.0,exact,9944.0,26.111
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0002,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,16.884
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0003,Seq Scan,scan,0,1,company_name AS cn,6.0,6.0,1.0,6.0,1.0,0.0,exact,395.04,1.127
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0004,Bitmap Heap Scan,scan,0,1,movie_companies AS mc,170.0,2.0,6.0,12.0,85.0,1.9294189257142929,over,551.55,0.019
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0005,Nested Loop,join,1,2,company_name AS cn|movie_companies AS mc,259.0,11.0,1.0,11.0,23.545454545454547,1.3719070789230268,over,3714.51,1.25
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0006,Hash Join,join,2,3,company_name AS cn|movie_companies AS mc|title AS t,259.0,11.0,1.0,11.0,23.545454545454547,1.3719070789230268,over,12096.84,36.547
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0007,Index Scan,scan,0,1,cast_info AS ci,22.0,11.0,11.0,121.0,2.0,0.3010299956639812,over,1.02,0.019
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0008,Nested Loop,join,3,4,cast_info AS ci|company_name AS cn|movie_companies AS mc|title AS t,3929.0,118.0,1.0,118.0,33.29661016949152,1.5224000215056808,over,12433.42,36.778
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0009,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0010,Hash Join,join,4,5,cast_info AS ci|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,327.0,13.0,1.0,13.0,25.153846153846153,1.4006044003534492,over,12452.59,36.817
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0011,Index Scan,scan,0,1,aka_name AS a1,1.0,0.0,13.0,0.0,1.0,0.0,exact,0.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0012,Nested Loop,join,5,6,aka_name AS a1|cast_info AS ci|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,452.0,2.0,1.0,2.0,226.0,2.3541084391474008,over,12557.52,36.862
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,8c:0013,Hash Join,join,6,7,aka_name AS a1|cast_info AS ci|company_name AS cn|movie_companies AS mc|name AS n1|role_type AS rt|title AS t,452.0,2.0,1.0,2.0,226.0,2.3541084391474008,over,24311.69,84.998
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0001,Seq Scan,scan,0,1,name AS n1,480000.0,480000.0,1.0,480000.0,1.0,0.0,exact,9944.0,26.135
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0002,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,16.804
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0003,Seq Scan,scan,0,1,company_name AS cn,6.0,6.0,1.0,6.0,1.0,0.0,exact,395.04,1.125
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0004,Bitmap Heap Scan,scan,0,1,movie_companies AS mc,170.0,2.0,6.0,12.0,85.0,1.9294189257142929,over,551.55,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0005,Nested Loop,join,1,2,company_name AS cn|movie_companies AS mc,259.0,11.0,1.0,11.0,23.545454545454547,1.3719070789230268,over,3714.51,1.182
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0006,Hash Join,join,2,3,company_name AS cn|movie_companies AS mc|title AS t,259.0,11.0,1.0,11.0,23.545454545454547,1.3719070789230268,over,12096.84,36.213
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0007,Index Scan,scan,0,1,cast_info AS ci,22.0,11.0,11.0,121.0,2.0,0.3010299956639812,over,1.02,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0008,Nested Loop,join,3,4,cast_info AS ci|company_name AS cn|movie_companies AS mc|title AS t,3929.0,118.0,1.0,118.0,33.29661016949152,1.5224000215056808,over,12433.42,36.345
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0009,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.007
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0010,Hash Join,join,4,5,cast_info AS ci|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,327.0,13.0,1.0,13.0,25.153846153846153,1.4006044003534492,over,12452.59,36.38
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0011,Index Scan,scan,0,1,aka_name AS an1,1.0,0.0,13.0,0.0,1.0,0.0,exact,0.31,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0012,Nested Loop,join,5,6,aka_name AS an1|cast_info AS ci|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,452.0,2.0,1.0,2.0,226.0,2.3541084391474008,over,12557.52,36.417
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,8d:0013,Hash Join,join,6,7,aka_name AS an1|cast_info AS ci|company_name AS cn|movie_companies AS mc|name AS n1|role_type AS rt|title AS t,452.0,2.0,1.0,2.0,226.0,2.3541084391474008,over,24311.69,84.589
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,78.46
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0002,Seq Scan,scan,0,1,name AS n,25.0,1.0,1.0,1.0,25.0,1.3979400086720377,over,12344.0,45.294
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0003,Index Scan,scan,0,1,aka_name AS an,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,8.15,0.014
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0004,Nested Loop,join,1,2,aka_name AS an|name AS n,4.0,2.0,1.0,2.0,2.0,0.3010299956639812,over,12548.0,45.31
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0005,Index Scan,scan,0,1,cast_info AS ci,2.0,10.0,2.0,20.0,5.0,-0.6989700043360187,under,6.52,1.189
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0006,Nested Loop,join,2,3,aka_name AS an|cast_info AS ci|name AS n,4.0,20.0,1.0,20.0,5.0,-0.6989700043360187,under,12574.17,47.692
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0007,Hash Join,join,3,4,aka_name AS an|cast_info AS ci|char_name AS chn|name AS n,1.0,20.0,1.0,20.0,20.0,-1.3010299956639813,under,45848.88,194.016
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0008,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,20.0,20.0,1.0,0.0,exact,0.97,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0009,Nested Loop,join,4,5,aka_name AS an|cast_info AS ci|char_name AS chn|movie_companies AS mc|name AS n,1.0,24.0,1.0,24.0,24.0,-1.3802112417116061,under,45849.86,194.223
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0010,Seq Scan,scan,0,1,company_name AS cn,77.0,77.0,24.0,1848.0,1.0,0.0,exact,395.04,0.929
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0011,Nested Loop,join,5,6,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,46245.86,216.62
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0012,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,6.0,6.0,1.0,0.0,exact,1.15,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,46247.02,216.641
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0014,Bitmap Heap Scan,scan,0,1,title AS t,3397.0,3041.0,6.0,18246.0,1.1170667543571193,0.048079126725895774,over,8427.04,0.381
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,9a:0015,Nested Loop,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,54716.52,219.629
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,75.463
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0002,Seq Scan,scan,0,1,name AS n,22.0,2.0,1.0,2.0,11.0,1.041392685158225,over,12344.0,44.907
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0003,Index Scan,scan,0,1,aka_name AS an,1.0,0.0,2.0,0.0,1.0,0.0,exact,8.13,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0004,Nested Loop,join,1,2,aka_name AS an|name AS n,3.0,1.0,1.0,1.0,3.0,0.47712125471966244,over,12523.04,44.933
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0005,Index Scan,scan,0,1,cast_info AS ci,2.0,15.0,1.0,15.0,7.5,-0.8750612633917001,under,6.08,1.478
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0006,Nested Loop,join,2,3,aka_name AS an|cast_info AS ci|name AS n,3.0,15.0,1.0,15.0,5.0,-0.6989700043360187,under,12541.36,46.416
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0007,Hash Join,join,3,4,aka_name AS an|cast_info AS ci|char_name AS chn|name AS n,1.0,15.0,1.0,15.0,15.0,-1.1760912590556813,under,45816.06,189.637
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0008,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,15.0,15.0,1.0,0.0,exact,0.99,0.019
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0009,Nested Loop,join,4,5,aka_name AS an|cast_info AS ci|char_name AS chn|movie_companies AS mc|name AS n,1.0,22.0,1.0,22.0,22.0,-1.3424226808222062,under,45817.06,189.934
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0010,Seq Scan,scan,0,1,company_name AS cn,8157.0,8157.0,22.0,179454.0,1.0,0.0,exact,395.04,1.169
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0011,Nested Loop,join,5,6,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n,1.0,12.0,1.0,12.0,12.0,-1.0791812460476249,under,46314.06,221.379
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0012,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,12.0,12.0,1.0,0.0,exact,1.15,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt,1.0,12.0,1.0,12.0,12.0,-1.0791812460476249,under,46315.22,221.412
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0014,Bitmap Heap Scan,scan,0,1,title AS t,6314.0,6103.0,12.0,73236.0,1.0345731607406194,0.014761207599605516,over,8463.92,0.54
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,9b:0015,Nested Loop,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,54858.07,230.654
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,75.825
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0002,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,15.117
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0003,Seq Scan,scan,0,1,aka_name AS an,73735.0,73735.0,1.0,73735.0,1.0,0.0,exact,1665.35,6.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0004,Seq Scan,scan,0,1,name AS n,11031.0,8867.0,1.0,8867.0,1.2440509755272358,0.0948381761237865,over,12344.0,47.239
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0005,Hash Join,join,1,2,aka_name AS an|name AS n,1695.0,1347.0,1.0,1347.0,1.2583518930957684,0.09980210681611539,over,14440.69,60.292
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0006,Index Scan,scan,0,1,cast_info AS ci,4.0,0.0,1347.0,0.0,4.0,0.6020599913279624,over,6.52,0.021
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0007,Nested Loop,join,2,3,aka_name AS an|cast_info AS ci|name AS n,3405.0,251.0,1.0,251.0,13.565737051792828,1.132443394767766,over,25571.3,89.281
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0008,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.007
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0009,Hash Join,join,3,4,aka_name AS an|cast_info AS ci|name AS n|role_type AS rt,284.0,251.0,1.0,251.0,1.1314741035856575,0.05364461856599957,over,25588.07,89.358
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0010,Hash Join,join,4,5,aka_name AS an|cast_info AS ci|name AS n|role_type AS rt|title AS t,284.0,251.0,1.0,251.0,1.1314741035856575,0.05364461856599957,over,33970.96,123.095
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0011,Hash Join,join,5,6,aka_name AS an|cast_info AS ci|char_name AS chn|name AS n|role_type AS rt|title AS t,85.0,251.0,1.0,251.0,2.9529411764705884,-0.47025479576674545,under,67250.01,270.988
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0012,Index Scan,scan,0,1,movie_companies AS mc,2.0,3.0,251.0,753.0,1.5,-0.17609125905568127,under,0.54,0.007
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|char_name AS chn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,200.0,642.0,1.0,642.0,3.21,-0.5065050324048721,under,67298.06,272.858
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0014,Seq Scan,scan,0,1,company_name AS cn,322.0,322.0,1.0,322.0,1.0,0.0,exact,395.04,1.215
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,9c:0015,Hash Join,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,4.0,1.0,1.0,1.0,4.0,0.6020599913279624,over,67697.91,274.189
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0001,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,41.221
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0002,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,75.619
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0003,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,17.216
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0004,Seq Scan,scan,0,1,company_name AS cn,9.0,9.0,1.0,9.0,1.0,0.0,exact,395.04,1.134
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0005,Bitmap Heap Scan,scan,0,1,movie_companies AS mc,170.0,8.0,9.0,72.0,21.25,1.3273589343863303,over,528.89,0.051
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0006,Nested Loop,join,1,2,company_name AS cn|movie_companies AS mc,388.0,71.0,1.0,71.0,5.464788732394366,0.7375733768751319,over,5170.35,1.61
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0007,Hash Join,join,2,3,company_name AS cn|movie_companies AS mc|title AS t,388.0,71.0,1.0,71.0,5.464788732394366,0.7375733768751319,over,13555.59,37.682
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0008,Index Scan,scan,0,1,cast_info AS ci,1.0,0.0,71.0,0.0,1.0,0.0,exact,1.13,0.014
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0009,Nested Loop,join,3,4,cast_info AS ci|company_name AS cn|movie_companies AS mc|title AS t,129.0,15.0,1.0,15.0,8.6,0.9344984512435677,over,14000.63,38.707
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0010,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.006
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0011,Hash Join,join,4,5,cast_info AS ci|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,11.0,9.0,1.0,9.0,1.2222222222222223,0.0871501757189002,over,14002.39,38.738
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0012,Hash Join,join,5,6,cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|role_type AS rt|title AS t,3.0,9.0,1.0,9.0,3.0,-0.4771212547196625,under,47277.21,182.625
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0013,Hash Join,join,6,7,cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,2.0,9.0,1.0,9.0,4.5,-0.6532125137753437,under,59648.86,234.058
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0014,Index Scan,scan,0,1,aka_name AS an,1.0,0.0,9.0,0.0,1.0,0.0,exact,0.33,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,9d:0015,Nested Loop,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt|title AS t,2.0,1.0,1.0,1.0,2.0,0.3010299956639812,over,59649.54,234.094
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0001,Seq Scan,scan,0,1,link_type AS lt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.23,0.013
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0002,Seq Scan,scan,0,1,keyword AS k,1.0,1.0,1.0,1.0,1.0,0.0,exact,491.95,1.268
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0003,Index Scan,scan,0,1,movie_keyword AS mk,158.0,297.0,1.0,297.0,1.879746835443038,-0.2740993623627897,under,340.89,1.441
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0004,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,297.0,1.0,297.0,3.09375,-0.49048521627764385,under,834.42,2.741
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0005,Index Scan,scan,0,1,movie_link AS ml,1.0,0.0,297.0,0.0,1.0,0.0,exact,0.31,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0006,Nested Loop,join,2,3,keyword AS k|movie_keyword AS mk|movie_link AS ml,11.0,30.0,1.0,30.0,2.727272727272727,-0.43572856956143746,under,864.7,3.274
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0007,Nested Loop,join,3,4,keyword AS k|link_type AS lt|movie_keyword AS mk|movie_link AS ml,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,866.06,3.29
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0008,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,6.0,6.0,1.0,0.0,exact,0.47,0.015
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0009,Nested Loop,join,4,5,keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,866.55,3.38
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0010,Seq Scan,scan,0,1,company_name AS cn,1.0,2.0,5.0,10.0,2.0,-0.3010299956639812,under,485.05,1.837
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0011,Nested Loop,join,5,6,company_name AS cn|keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,1.0,1.0,1.0,1.0,0.0,exact,1351.61,12.571
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0012,Seq Scan,scan,0,1,company_type AS ct,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0013,Nested Loop,join,6,7,company_name AS cn|company_type AS ct|keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,1.0,1.0,1.0,1.0,0.0,exact,1352.68,12.582
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0014,Index Scan,scan,0,1,movie_info AS mi,2.0,2.0,1.0,2.0,1.0,0.0,exact,1.02,0.044
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0015,Nested Loop,join,7,8,company_name AS cn|company_type AS ct|keyword AS k|link_type AS lt|movie_companies AS mc|movie_info AS mi|movie_keyword AS mk|movie_link AS ml,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,1353.72,12.626
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0016,Bitmap Heap Scan,scan,0,1,title AS t,4850.0,4577.0,2.0,9154.0,1.0596460563688006,0.02516082617496416,over,8540.27,0.84
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,01:0017,Nested Loop,join,8,9,company_name AS cn|company_type AS ct|keyword AS k|link_type AS lt|movie_companies AS mc|movie_info AS mi|movie_keyword AS mk|movie_link AS ml|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,9954.62,14.654
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0001,Seq Scan,scan,0,1,link_type AS lt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.23,0.012
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0002,Seq Scan,scan,0,1,keyword AS k,1.0,1.0,1.0,1.0,1.0,0.0,exact,491.95,1.292
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0003,Index Scan,scan,0,1,movie_keyword AS mk,158.0,297.0,1.0,297.0,1.879746835443038,-0.2740993623627897,under,340.89,0.659
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0004,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,297.0,1.0,297.0,3.09375,-0.49048521627764385,under,834.42,1.975
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0005,Index Scan,scan,0,1,movie_link AS ml,1.0,0.0,297.0,0.0,1.0,0.0,exact,0.31,0.001
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0006,Nested Loop,join,2,3,keyword AS k|movie_keyword AS mk|movie_link AS ml,11.0,30.0,1.0,30.0,2.727272727272727,-0.43572856956143746,under,864.7,2.446
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0007,Nested Loop,join,3,4,keyword AS k|link_type AS lt|movie_keyword AS mk|movie_link AS ml,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,866.06,2.462
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0008,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,6.0,6.0,1.0,0.0,exact,0.47,0.012
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0009,Nested Loop,join,4,5,keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,866.55,2.539
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0010,Seq Scan,scan,0,1,company_name AS cn,1.0,29.0,5.0,145.0,29.0,-1.462397997898956,under,530.06,3.137
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0011,Nested Loop,join,5,6,company_name AS cn|keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,1.0,1.0,1.0,1.0,0.0,exact,1396.62,18.235
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0012,Seq Scan,scan,0,1,company_type AS ct,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.006
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,02:0013,Nested Loop,join,6,7,company_name AS cn|company_type AS ct|keyword AS k|link_type AS lt|movie_companies AS mc|movie_keyword AS mk|movie_link AS ml,1.0,1.0,1.0,1.0,1.0,0.0,exact,1397.68,18.242
