dataset,query_mode,workload,method,subplan_query_id,source_workload,source_query_id,node_id,parent_id,depth,node_type,join_type,relation_name,alias,aliases,tables,table_count,plan_rows,actual_rows_per_loop,actual_loops,actual_total_rows,postgres_q_error_per_loop,postgres_q_error_total,logical_count,label_source,count_ms,count_error,sql_hash,sql_path,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01052,job_exact,22a,22a:0009,22a:0008,7,Nested Loop,Inner,,,k kt mi_idx mk t,keyword kind_type movie_info_idx movie_keyword title,5,212.0,60718.0,1.0,60718.0,286.4056603773585,286.4056603773585,60718,exact_logical_count,99.052,,0b8d69bdb2bd4d19dd49dbbdeb640ed3091369015988667e94df385659017962,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01052.sql,60718,212.0,286.4056603773585,-2.4569815968982485,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01053,job_exact,22a,22a:0010,22a:0009,8,Hash Join,Inner,,,k kt mk t,keyword kind_type movie_keyword title,4,110.0,31485.0,1.0,31485.0,286.22727272727275,286.22727272727275,31485,exact_logical_count,50.421,,df82d96f98f04139c29cd11d12be58cfc7b075c266e753f4502fb119e95622ee,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01053.sql,31485,110.0,286.22727272727275,-2.4567110124798566,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01054,job_exact,22a,22a:0011,22a:0010,9,Hash Join,Inner,,,k mk t,keyword movie_keyword title,3,385.0,31485.0,1.0,31485.0,81.77922077922078,81.77922077922078,31485,exact_logical_count,47.562,,d2d46a688d0f3dc773e176a27aa3a26cc603cfb501893dd65ad741f779078840,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01054.sql,31485,385.0,81.77922077922078,-1.9126429681295811,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01055,job_exact,22a,22a:0012,22a:0011,10,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,16.856,,c57a58c98087486b2b24418773b8e41d333f7a55355a346b35e22fc4fca829d3,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01055.sql,351455,351455.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01056,job_exact,22a,22a:0014,22a:0013,11,Nested Loop,Inner,,,k mk,keyword movie_keyword,2,385.0,31485.0,1.0,31485.0,81.77922077922078,81.77922077922078,31485,exact_logical_count,3.936,,c8874b63b1d0dc341b4204d8c51d3a6c9d0b1868a75726fcfaeadee2bfb3186f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01056.sql,31485,385.0,81.77922077922078,-1.9126429681295811,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01057,job_exact,22a,22a:0015,22a:0014,12,Seq Scan,,keyword,k,k,keyword,1,4.0,4.0,1.0,4.0,1.0,1.0,4,exact_logical_count,2.26,,8304934b814c4e35addb79e2123c86d941b467acd49de4d805dd3d3aa69fa6fa,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01057.sql,4,4.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01058,job_exact,22a,22a:0016,22a:0014,12,Index Scan,,movie_keyword,mk,mk,movie_keyword,1,158.0,7871.0,4.0,31484.0,49.81645569620253,199.26582278481013,2095957,exact_logical_count,71.619,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01058.sql,2095957,158.0,13265.550632911392,-4.122725281598544,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01059,job_exact,22a,22a:0018,22a:0017,10,Seq Scan,,kind_type,kt,kt,kind_type,1,2.0,2.0,1.0,2.0,1.0,1.0,2,exact_logical_count,0.312,,121dea6088755dfd520068e038246902676819e6f376cbb943799a3225e35368,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01059.sql,2,2.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01060,job_exact,22a,22a:0019,22a:0009,8,Index Scan,,movie_info_idx,mi_idx,mi_idx,movie_info_idx,1,2.0,2.0,31485.0,62970.0,1.0,31485.0,671305,exact_logical_count,67.324,,1531406ac8b57542c4c3f002ff144dd0507fde06eea05cba6281f8eb5fca948b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01060.sql,671305,2.0,335652.5,-5.525889886236152,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01061,job_exact,22a,22a:0021,22a:0020,8,Seq Scan,,info_type,it2,it2,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.554,,5bb710a230b1b4c679ba64d51d6f3a1ae3142951a83c4750395cf3635bb7b58b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01061.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01062,job_exact,22a,22a:0022,22a:0007,6,Index Scan,,movie_companies,mc,mc,movie_companies,1,1.0,1.0,30015.0,30015.0,1.0,30015.0,177329,exact_logical_count,64.717,,1684f21db5c52277b3947637a0ce6295f9c22b4e27d4f0d9a8bdece8ed0fa6a6,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01062.sql,177329,1.0,177329.0,-5.248779764986576,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01063,job_exact,22a,22a:0023,22a:0006,5,Index Scan,,movie_info,mi,mi,movie_info,1,1.0,1.0,19689.0,19689.0,1.0,19689.0,229284,exact_logical_count,512.781,,5cb01ce8cdb78c598bc9d5ba7feb45b96365fd5fce994c80d711cd1ecd500074,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01063.sql,229284,1.0,229284.0,-5.360373749652949,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01064,job_exact,22a,22a:0024,22a:0003,3,Seq Scan,,company_name,cn,cn,company_name,1,9846.0,9846.0,19689.0,193857894.0,1.0,19689.0,9846,exact_logical_count,1.969,,f4e3fe4568063d9df5292681b442f61b695c41e70ec49739022209ef23bfb41d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01064.sql,9846,9846.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01065,job_exact,22a,22a:0025,22a:0002,2,Seq Scan,,company_type,ct,ct,company_type,1,4.0,4.0,11131.0,44524.0,1.0,11131.0,4,exact_logical_count,0.412,,4defc22198394becad83e0da9d3f93855dc77ca60a2be5fb7cd65d380c827bf2,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01065.sql,4,4.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01066,job_exact,22b,22b:0002,22b:0001,1,Nested Loop,Inner,,,cn ct it1 it2 k kt mc mi mi_idx mk t,company_name company_type info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,11,1.0,11057.0,1.0,11057.0,11057.0,11057.0,11057,exact_logical_count,23100.766,,a7394d7d4d5083e61977e7a30d37678223f058eb2d39a949aaea0a5bc40aaebe,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01066.sql,11057,1.0,11057.0,-4.043637309592571,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01067,job_exact,22b,22b:0003,22b:0002,2,Nested Loop,Inner,,,cn it1 it2 k kt mc mi mi_idx mk t,company_name info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,10,1.0,11057.0,1.0,11057.0,11057.0,11057.0,11057,exact_logical_count,22894.287,,a4aebf5c69a88e03cf753fec0a05200d50943010ad7a730b9327c6b103dd82c4,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01067.sql,11057,1.0,11057.0,-4.043637309592571,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01068,job_exact,22b,22b:0004,22b:0003,3,Nested Loop,Inner,,,it1 it2 k kt mc mi mi_idx mk t,info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,9,1.0,19531.0,1.0,19531.0,19531.0,19531.0,19531,exact_logical_count,349.98,,4c514ea7b3da6593d1f222cabaa66a9a82e92f9e3e1c05a4c9d27cfc051456b9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01068.sql,19531,1.0,19531.0,-4.2907244800192235,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01069,job_exact,22b,22b:0005,22b:0004,4,Seq Scan,,info_type,it1,it1,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.466,,c238b4f374ce54f534b25b9847324f3d4a6651b780c37141cf31253ac9966bea,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01069.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01070,job_exact,22b,22b:0006,22b:0004,4,Nested Loop,Inner,,,it2 k kt mc mi mi_idx mk t,info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,8,2.0,22357.0,1.0,22357.0,11178.5,11178.5,22357,exact_logical_count,359.462,,469ae3ea24c6cb96744b46fe0ebeaad89a4e3c06affbf9ec433b953315e49f01,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01070.sql,22357,2.0,11178.5,-4.04838353115075,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01071,job_exact,22b,22b:0007,22b:0006,5,Nested Loop,Inner,,,it2 k kt mc mi_idx mk t,info_type keyword kind_type movie_companies movie_info_idx movie_keyword title,7,2.0,19531.0,1.0,19531.0,9765.5,9765.5,19531,exact_logical_count,170.562,,5ada96e74c6e1cff3c38d0180bbca38005be88dbd7fa608f8077d208a326c57d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01071.sql,19531,2.0,9765.5,-3.989694484355242,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01072,job_exact,22b,22b:0008,22b:0007,6,Hash Join,Inner,,,it2 k kt mi_idx mk t,info_type keyword kind_type movie_info_idx movie_keyword title,6,9.0,29856.0,1.0,29856.0,3317.3333333333335,3317.3333333333335,29856,exact_logical_count,104.879,,86fbe762acfda847f5d95500ab9188c5b9908988fa17476c7d38074da5204e33,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01072.sql,29856,9.0,3317.3333333333335,-3.520789112627081,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01073,job_exact,22b,22b:0009,22b:0008,7,Nested Loop,Inner,,,k kt mi_idx mk t,keyword kind_type movie_info_idx movie_keyword title,5,211.0,60399.0,1.0,60399.0,286.25118483412325,286.25118483412325,60399,exact_logical_count,98.705,,d24544173d8b054db9d03780579b14ffda8a8dc66d554946fabbf948f7a25e2a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01073.sql,60399,211.0,286.25118483412325,-2.456747292957924,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01074,job_exact,22b,22b:0010,22b:0009,8,Hash Join,Inner,,,k kt mk t,keyword kind_type movie_keyword title,4,109.0,31321.0,1.0,31321.0,287.348623853211,287.348623853211,31321,exact_logical_count,49.246,,71c80213c9bd50459280b66ed2fce45afed4490c6f9fa0f285fb7823567b7891,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01074.sql,31321,109.0,287.348623853211,-2.4584091215866892,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01075,job_exact,22b,22b:0011,22b:0010,9,Hash Join,Inner,,,k mk t,keyword movie_keyword title,3,383.0,31321.0,1.0,31321.0,81.7780678851175,81.7780678851175,31321,exact_logical_count,47.099,,f8807d605f4315605af548dba9dbeabcea8b9adb18ed11ca42c556d3d4edbac1,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01075.sql,31321,383.0,81.7780678851175,-1.9126368455586902,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01076,job_exact,22b,22b:0012,22b:0011,10,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,14.152,,bdd39258dd422b136f0d868e23268eba27470aea73f59f545c4ed009c6a999fc,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01076.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01077,job_exact,22b,22b:0014,22b:0013,11,Nested Loop,Inner,,,k mk,keyword movie_keyword,2,385.0,31485.0,1.0,31485.0,81.77922077922078,81.77922077922078,31485,exact_logical_count,3.936,,c8874b63b1d0dc341b4204d8c51d3a6c9d0b1868a75726fcfaeadee2bfb3186f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01077.sql,31485,385.0,81.77922077922078,-1.9126429681295811,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01078,job_exact,22b,22b:0015,22b:0014,12,Seq Scan,,keyword,k,k,keyword,1,4.0,4.0,1.0,4.0,1.0,1.0,4,exact_logical_count,2.26,,8304934b814c4e35addb79e2123c86d941b467acd49de4d805dd3d3aa69fa6fa,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01078.sql,4,4.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01079,job_exact,22b,22b:0016,22b:0014,12,Index Scan,,movie_keyword,mk,mk,movie_keyword,1,158.0,7871.0,4.0,31484.0,49.81645569620253,199.26582278481013,2095957,exact_logical_count,71.619,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01079.sql,2095957,158.0,13265.550632911392,-4.122725281598544,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01080,job_exact,22b,22b:0018,22b:0017,10,Seq Scan,,kind_type,kt,kt,kind_type,1,2.0,2.0,1.0,2.0,1.0,1.0,2,exact_logical_count,0.312,,121dea6088755dfd520068e038246902676819e6f376cbb943799a3225e35368,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01080.sql,2,2.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01081,job_exact,22b,22b:0019,22b:0009,8,Index Scan,,movie_info_idx,mi_idx,mi_idx,movie_info_idx,1,2.0,2.0,31321.0,62642.0,1.0,31321.0,671305,exact_logical_count,67.324,,1531406ac8b57542c4c3f002ff144dd0507fde06eea05cba6281f8eb5fca948b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01081.sql,671305,2.0,335652.5,-5.525889886236152,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01082,job_exact,22b,22b:0021,22b:0020,8,Seq Scan,,info_type,it2,it2,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.554,,5bb710a230b1b4c679ba64d51d6f3a1ae3142951a83c4750395cf3635bb7b58b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01082.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01083,job_exact,22b,22b:0022,22b:0007,6,Index Scan,,movie_companies,mc,mc,movie_companies,1,1.0,1.0,29856.0,29856.0,1.0,29856.0,177329,exact_logical_count,64.717,,1684f21db5c52277b3947637a0ce6295f9c22b4e27d4f0d9a8bdece8ed0fa6a6,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01083.sql,177329,1.0,177329.0,-5.248779764986576,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01084,job_exact,22b,22b:0023,22b:0006,5,Index Scan,,movie_info,mi,mi,movie_info,1,1.0,1.0,19531.0,19531.0,1.0,19531.0,229284,exact_logical_count,512.781,,5cb01ce8cdb78c598bc9d5ba7feb45b96365fd5fce994c80d711cd1ecd500074,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01084.sql,229284,1.0,229284.0,-5.360373749652949,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01085,job_exact,22b,22b:0024,22b:0003,3,Seq Scan,,company_name,cn,cn,company_name,1,9846.0,9846.0,19531.0,192302226.0,1.0,19531.0,9846,exact_logical_count,1.969,,f4e3fe4568063d9df5292681b442f61b695c41e70ec49739022209ef23bfb41d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01085.sql,9846,9846.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01086,job_exact,22b,22b:0025,22b:0002,2,Seq Scan,,company_type,ct,ct,company_type,1,4.0,4.0,11057.0,44228.0,1.0,11057.0,4,exact_logical_count,0.412,,4defc22198394becad83e0da9d3f93855dc77ca60a2be5fb7cd65d380c827bf2,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01086.sql,4,4.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01087,job_exact,22c,22c:0002,22c:0001,1,Nested Loop,Inner,,,cn ct it1 it2 k kt mc mi mi_idx mk t,company_name company_type info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,11,1.0,11131.0,1.0,11131.0,11131.0,11131.0,11131,exact_logical_count,22725.538,,95952f72119b616251f25d4dfb2f69f46ccd17ae90c32af09d694138566c3ba5,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01087.sql,11131,1.0,11131.0,-4.046534182750969,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01088,job_exact,22c,22c:0003,22c:0002,2,Nested Loop,Inner,,,cn it1 it2 k kt mc mi mi_idx mk t,company_name info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,10,1.0,11131.0,1.0,11131.0,11131.0,11131.0,11131,exact_logical_count,22851.975,,3e09009fd4e20b09445a2b685cb8fbe842d2e200dbf17d4e534931b49a1cf906,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01088.sql,11131,1.0,11131.0,-4.046534182750969,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01089,job_exact,22c,22c:0004,22c:0003,3,Nested Loop,Inner,,,it1 it2 k kt mc mi mi_idx mk t,info_type info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,9,1.0,19689.0,1.0,19689.0,19689.0,19689.0,19689,exact_logical_count,343.873,,6709bde28f46f45a76a32e5450e4a5c6c190736bf2770be0d7ce979c42181bf1,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01089.sql,19689,1.0,19689.0,-4.294223658976586,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01090,job_exact,22c,22c:0005,22c:0004,4,Seq Scan,,info_type,it1,it1,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.466,,c238b4f374ce54f534b25b9847324f3d4a6651b780c37141cf31253ac9966bea,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01090.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01091,job_exact,22c,22c:0006,22c:0004,4,Nested Loop,Inner,,,it2 k kt mc mi mi_idx mk t,info_type keyword kind_type movie_companies movie_info movie_info_idx movie_keyword title,8,2.0,23541.0,1.0,23541.0,11770.5,11770.5,23541,exact_logical_count,339.642,,b910ed3b48f9bf4f2afe981bb42f3e7c42798427c94ad7122c16379e38043b65,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01091.sql,23541,2.0,11770.5,-4.070794911664911,under
